(344.7581944172015, 158.70436080410016, 458.2088017417848)
(353.49837901079167, 170.39356183193533, 451.5517379555872)
(358.9027416513775, 146.41508708920708, 459.0491444697871)
(353.4119174597422, 144.45844135176273, 441.845128174401)
(329.5751469573399, 132.72141823155604, 428.1702247680308)
(314.2098601594498, 134.57820772255624, 427.4026621759203)
(311.9241040617833, 118.3690219887909, 433.8431546003709)
(313.7869781883903, 100.49083219377125, 428.10536509271697)
(320.3353083797359, 93.55659577064607, 439.925789529518)
(310.1837340670793, 103.67127187064729, 449.11677638787546)
(296.8117461973388, 106.16927087635342, 435.5757802731402)
(297.5359159566426, 130.4482642570764, 442.0404152177632)
(303.94019968948754, 146.4596804213295, 451.90933399459715)
(320.271337435086, 150.3407441048122, 453.34118481795406)
(326.0429708049422, 163.52784176343283, 462.76525529717105)
(316.4611577897443, 141.04726131600486, 469.7576961872028)
(327.4381177975573, 127.36852766613316, 454.2844117431281)
(325.4247599400803, 96.96716889793055, 462.8067551662891)
(327.738806601905, 79.73410916604779, 447.87485225435194)
(305.3118028197018, 68.15265519070802, 440.70595353056)
(285.3347992268299, 86.6241127371275, 478.568658785588)
(271.3360166644051, 84.33610254260093, 499.5026798803261)
(269.04265475222917, 74.53670394605322, 526.9416984526953)
(270.37102852760023, 21.59064972674585, 512.754953222521)
(261.1075665723155, 10.995398871104067, 520.1973823420952)
(254.13553954536755, 0.5158806421997064, 531.7499987935246)
(231.13873274820347, 14.073487150883967, 527.7439446411772)
(220.12705827840463, 24.716601575558105, 521.7378400894069)
(212.32409014071374, 10.125715914445887, 516.3454037065591)
(202.51746551187665, 2.811210151978216, 526.1704443070471)
(189.3652525109704, 6.722391336353494, 507.3126908114125)
(186.05762669230774, 2.7260804237869696, 489.87911505495106)
(198.44384709848578, 24.722024476297012, 514.4612255302976)
(189.4897421456731, 38.838245772458535, 511.47695386056216)
(188.6093057607428, 40.185872624928344, 525.8263939391773)
(199.4639523930874, 48.7045375408382, 525.4094387600544)
(215.04924433353628, 42.93361552089231, 528.3610111029079)
(207.59769857638744, 63.50524078408265, 528.0935734005792)
(196.6118004238831, 81.54116782591237, 519.3483399019193)
(177.71763547444158, 93.51757379931769, 520.8683322415782)
(159.8176970874769, 97.3658772030846, 516.7297486995578)
(144.09092077412816, 85.94444655200168, 520.5812778760129)
